"Département","Bassin de formation","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable"
"﻿Isère","NORD ISERE","0382506T","Public","COLLEGE SONIA DELAUNAY","90 avenue DES PINS ",,,38090,"VILLEFONTAINE",474964076,474960856,"ce.0382506T@ac-grenoble.fr","http://www.ac-grenoble.fr/college/soniadelaunay","LE PRINCIPAL : M. ROCHESANI PHILIPPE
LE GESTIONNAIRE : MME ROVAREY CELINE
L AGENT COMPTABLE : MME BLANC CHRISTELLE"
"Isère","NORD ISERE","0382440W","Public","LPO LYCEE DES METIERS LEONARD DE VINCI","Boulevard de villefontaine ",,"BP29",38091,"VILLEFONTAINE",474964455,474963588,"ce.0382440W@ac-grenoble.fr","https://leonard-de-vinci.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. NAZON YANN
LE PROVISEUR ADJOINT : M. SAIDI HALIM
LE GESTIONNAIRE : MME BLANC CHRISTELLE
L AGENT COMPTABLE : MME BLANC CHRISTELLE"
"Isère","NORD ISERE","0382105G","Public","SEGPA CLG LOUIS ARAGON","Impasse Paul Bert ",,,38090,"VILLEFONTAINE",474963414,,"ce.0382105G@ac-grenoble.fr","http://www.ac-grenoble.fr/college/aragon.villefontaine","LE PRINCIPAL : MME MILLE EMMANUELLE
LE PRINCIPAL ADJOINT : MME ADMANE RIAD
LE GESTIONNAIRE : MME ROUX HELENE
L AGENT COMPTABLE : MME BLANC CHRISTELLE"
"Isère","NORD ISERE","0383475W","Privé sous-contrat","COLLEGE PRIVE SOEUR EMMANUELLE","2 route DE VOLGEAT ",,,38460,"VILLEMOIRIEU",474907347,,"ce.0383475W@ac-grenoble.fr","http://www.lpcjp2.org","LE DIRECTEUR : MME VAN TROYS NATHALIE
LE DIRECTEUR ADJOINT : MME SABOT JADWIGA"
"Isère","NORD ISERE","0382371W","Privé sous-contrat","LYCEE AGRICOLE PRIVE P. CLAUDEL - VILLEMOIRIEU","2 route de volgeat ",,,38460,"VILLEMOIRIEU",474904348,474908969,"contact@lyceepaulclaudel.org",,"LE PROVISEUR : MME VIALLET B. 
LE DIRECTEUR : MME LE CLORENNEC SYLVIE
LE DIRECTEUR ADJOINT : M. FOURNIE VINCENT
LE GESTIONNAIRE : MME ROBIN  A. 
L AGENT COMPTABLE : MME JOSSERAND "
"Isère","NORD ISERE","0383550C","Privé sous-contrat","LYCEE GEN.ET TECHNOL.PRIVE SOEUR EMMANUELLE","2 route de Volgeat ",,"BP38460",38460,"VILLEMOIRIEU",474907347,," ce.0383550C@ac-grenoble.fr","https://www.lpcjp2.org/","LE DIRECTEUR : MME VAN TROYS NATHALIE
LE DIRECTEUR ADJOINT : M. FOUGEROUSSE SEBASTIEN"
"Isère","CENTRE ISERE","0380087N","Public","COLLEGE JOSEPH CHASSIGNEUX","8 avenue JOSEPH CHASSIGNEUX ",,,38470,"VINAY",476369205,476367192,"ce.0380087N@ac-grenoble.fr",,"LE PRINCIPAL : M. BAUDRILLART DOMINIQUE
LE PRINCIPAL ADJOINT : M. TRUFELLI DAVID
LE GESTIONNAIRE : MME DURAND DUMEZ MIREILLE
L AGENT COMPTABLE : MME AMROUNI ANNE-FRANCE"
"﻿Isère","BASSIN GRENOBLOIS","0381779C","Public","COLLEGE LES MATTONS","442 avenue DE VENARIA ",,,38220,"VIZILLE",476789720,476682873,"ce.0381779C@ac-grenoble.fr","https://mattons-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. FIX SEBASTIEN
LE PRINCIPAL ADJOINT : M. FAURE-BRAC DAVID
LE GESTIONNAIRE : MME BROCHIER LUCIE
L AGENT COMPTABLE : M. POIDEVIN YANNICK"
"Isère","BASSIN GRENOBLOIS","0380089R","Public","LPO LYCEE DES METIERS PORTES DE L'OISANS","960 avenue Aristide Briand ",,,38220,"VIZILLE",476680922,476681154,"ce.0380089R@ac-grenoble.fr","https://porte-oisans.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. MANUELLI PATRICK
LE PROVISEUR ADJOINT : MME MOULIN SAMIRA
LE GESTIONNAIRE : M. POIDEVIN YANNICK
L AGENT COMPTABLE : M. POIDEVIN YANNICK"
"Isère","BASSIN GRENOBLOIS","0383465K","Public","SEGPA CLG LES MATTONS","442 avenue DE VENARIA ",,,38220,"VIZILLE",476789720,476682873,"ce.0383465K@ac-grenoble.fr","http://www.ac-grenoble.fr/college/les-mattons.vizille","LE PRINCIPAL : M. FIX SEBASTIEN
LE PRINCIPAL ADJOINT : M. BONNET OLIVIER
LE GESTIONNAIRE : MME BROCHIER LUCIE
L AGENT COMPTABLE : M. POIDEVIN YANNICK"
"Isère","CENTRE ISERE","0382042N","Public","COLLEGE LA GARENNE","Avenue MARIE CURIE ","LA GARENNE              ","BP109",38503,"VOIRON",476051226,476059544,"ce.0382042N@ac-grenoble.fr","http://college-la-garenne-voiron.web.ac-grenoble.fr","LE PRINCIPAL : M. RAYNAUD NICOLAS
LE PRINCIPAL ADJOINT : MME FRANCOIS DELPHINE
LE GESTIONNAIRE : MME MAITRE JOHANNA
L AGENT COMPTABLE : M. EYDOUX JULIEN"
"Isère","CENTRE ISERE","0382584C","Privé sous-contrat","COLLEGE PRIVE NOTRE DAME DES VICTOIRES","1 rue DE LA TERRASSE ",,"BP236",38500,"VOIRON",476050724,,"ce.0382584C@ac-grenoble.fr","http://www.ndv.fr","LE DIRECTEUR : M. CHAIX OLIVIER
LE DIRECTEUR ADJOINT : MME GAFFORINI SYLVIA"
"Isère","CENTRE ISERE","0381710C","Privé sous-contrat","COLLEGE PRIVE SAINT JOSEPH","1 rue LAKANAL ",,,38500,"VOIRON",476051443,,"ce.0381710C@ac-grenoble.fr","http://www.saintjosephvoiron.fr","LE DIRECTEUR : M. FILIAS THIBAUT
LE DIRECTEUR ADJOINT : MME MICHALLAT PATRICIA"
"Isère","CENTRE ISERE","0381683Y","Privé sous-contrat","LYCEE GENERAL ET TECHNOL PR NOTRE DAME DES VICTOIRES","1 rue DE LA TERRASSE ",,"BP236",38500,"VOIRON",476050724,,"ce.0381683Y@ac-grenoble.fr","http://www.ndv.fr","LE DIRECTEUR : M. CHAIX OLIVIER
LE DIRECTEUR ADJOINT : M. PAUCOD JEAN MARC"
"﻿Isère","CENTRE ISERE","0380091T","Public","LYCEE POLYVALENT EDOUARD HERRIOT","4 avenue Edouard Herriot ",,"BP228",38506,"VOIRON",476670202,476054064,"ce.0380091T@ac-grenoble.fr","https://edouard-herriot-voiron.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. CANNAFARINA ROBERT
LE PROVISEUR ADJOINT : MME BOUCAUT AUDREY
LE GESTIONNAIRE : M. EYDOUX JULIEN
L AGENT COMPTABLE : M. EYDOUX JULIEN"
"Isère","CENTRE ISERE","0380092U","Public","LYCEE POLYVALENT FERDINAND BUISSON","21 boulevard EDGAR KOFLER ",,"BP209",38501,"VOIRON",476058390,476051057,"ce.0380092U@ac-grenoble.fr","http://fbuisson.fr","LE PROVISEUR : M. GRENIER FLORIAN
LE GESTIONNAIRE : M. M'BAH ILAMOKO PAUL
L AGENT COMPTABLE : M. EYDOUX JULIEN
L  ADJOINT AU CHEF D ETABLISSEMENT : M. BENKARA IDRIS"
"Isère","CENTRE ISERE","0381818V","Public","LYCEE PROFESSIONNEL AGRICOLE DE VOIRON","56 rue de la martelliere ",,,38516,"VOIRON",476050266,476058466,"epl.voiron@educagri.fr","http://www.martelliere.voiron.educagri.fr","LE PROVISEUR : M. COURTAUD EMMANUEL
LE DIRECTEUR : M. COURTAUD EMMANUEL
LE DIRECTEUR ADJOINT : M. LECOMTE 
LE GESTIONNAIRE : MME TOUBEIX Mireille"
"Isère","CENTRE ISERE","0382169B","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE LES PRAIRIES","31 rue MAINSSIEUX ",,,38500,"VOIRON",476051133,476053416,"ce.0382169B@ac-grenoble.fr","http://www.lycee-les-prairies.com","LE DIRECTEUR : M. BETTEGA YVES"
"Isère","CENTRE ISERE","0382663N","Public","COLLEGE ANDRE MALRAUX","Place GEORGES BRASSENS ",,"BP65",38340,"VOREPPE",476504481,,"ce.0382663N@ac-grenoble.fr","https://malraux-isere.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME PHILIPPOT ODILE
LE GESTIONNAIRE : M. SCELLIER FREDERIC
L AGENT COMPTABLE : MME AMROUNI ANNE-FRANCE"
"Isère","CENTRE ISERE","0381805F","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE LES PORTES DE CHARTREUSE","387 avenue DE STALINGRAD ",,,38340,"VOREPPE",476502573,,"ce.0381805F@ac-grenoble.fr","http://www.portesdechartreuse.org","LE DIRECTEUR : M. DEMURGER BERTRAND
LE DIRECTEUR ADJOINT : MME GIROUX FRANCELINE"
"Savoie","ALBERTVILLE","0730002F","Public","COLLEGE JOVET","119 route De Frebuge ",,"BP54",73210,"AIME-LA-PLAGNE",485961450,479097693,"ce.0730002F@ac-grenoble.fr","http://jovet.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME CHAMPION LAURENCE
LE GESTIONNAIRE : MME CONSIGNY BEATRICE
L AGENT COMPTABLE : MME LIBOUREL VALERIE"
"﻿Savoie","CHAMBERY","0731041K","Public","COLLEGE GARIBALDI","1060 boulevard GARIBALDI ",,,73100,"AIX-LES-BAINS",485961370,,"ce.0731041K@ac-grenoble.fr","https://college-garibaldi-aix-les-bains.web.ac-grenoble.fr","LE PRINCIPAL : M. BREYTON ERIC
LE PRINCIPAL ADJOINT : M. GARDEIL XAVIER
LE GESTIONNAIRE : MME CHAMPION LAETITIA
L AGENT COMPTABLE : MME PLANADE SYLVIE"
"Savoie","CHAMBERY","0731204M","Public","COLLEGE JEAN JACQUES PERRET","3 boulevard DES ANGLAIS ",,,73100,"AIX-LES-BAINS",485961070,,"ce.0731204M@ac-grenoble.fr","https://perret.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME DENIS CHRISTEL
LE GESTIONNAIRE : MME BANDELIER ANNE-LYSE
L AGENT COMPTABLE : MME PLANADE SYLVIE"
"Savoie","CHAMBERY","0730791N","Privé sous-contrat","COLLEGE PRIVE CATHOLIQUE LAMARTINE","5  RUE DE LA CITE ",,,73100,"AIX-LES-BAINS",479613046,479613005,"ce.0730791N@ac-grenoble.fr","http://www.aixlesbains-lamartine.fr","LE DIRECTEUR : M. VERGUET BERTRAND"
"Savoie","CHAMBERY","0731271K","Privé sous-contrat","COLLEGE PRIVE TALMUDIQUE","51  AVENUE DE TRESSERVE ",,"BP322",73100,"AIX-LES-BAINS",479882765,479882765,"Ce.0731271K@ac-grenoble.fr",,"LE DIRECTEUR : MME BUFF MARTINE"
"Savoie","CHAMBERY","0731578U","Privé hors-contrat","ECOLE SECONDAIRE PRIVEE LA PASSERELLE","880 chemin SOUS BOIS ",,,73100,"AIX-LES-BAINS",479882765,479882765,"ce.0731578U@ac-grenoble.fr",,"LE DIRECTEUR : M. ROSILIO JONATHAN"
"Savoie","CHAMBERY","0730759D","Privé sous-contrat","LYCEE GENERAL PRIVE TALMUDIQUE","50  MONTEE REINE VICTORIA ","TRESSERVE               ","BP500",73105,"AIX-LES-BAINS",479881030,479883687,"Ce.0730759D@ac-grenoble.fr","https://youimagine.info","LE DIRECTEUR : M. BENAROCH MENDEL
LE DIRECTEUR ADJOINT : M. LEVY PAUL"
"Savoie","CHAMBERY","0731040J","Privé sous-contrat","LYCEE GENERAL PRIVE TOMER DEBORA","9 chemin DE SAINT POL ",,,73100,"AIX-LES-BAINS",660414081,,"ce.0731040J@ac-grenoble.fr","http://ent.tomerdebora.fr","LE DIRECTEUR : MME BENAROCH BEROURIA
LE DIRECTEUR ADJOINT : MME HALIMI DANIELLE"
"﻿Savoie","CHAMBERY","0730003G","Public","LYCEE POLYVALENT MARLIOZ","Chemin du Lycée ",,"BP30251",73102,"AIX-LES-BAINS",479352509,479357311,"ce.0730003G@ac-grenoble.fr","http://www.ac-grenoble.fr/lycee/marlioz.aix","LE PROVISEUR : M. EYCHENE THIERRY
LE PROVISEUR ADJOINT : M. DUPENT CEDRIC
LE GESTIONNAIRE : MME PLANADE SYLVIE
L AGENT COMPTABLE : MME PLANADE SYLVIE"
"Savoie","ALBERTVILLE","0731224J","Public","COLLEGE JEAN MOULIN","12 rue Félix Chautemps ",,"BP55",73202,"ALBERTVILLE",479324903,479320384,"ce.0731224J@ac-grenoble.fr","https://jean-moulin.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME GROSJEAN PASCALE
LE PRINCIPAL ADJOINT : MME RICHELMY ELISE
LE GESTIONNAIRE : MME BOIRARD LAETITIA
L AGENT COMPTABLE : MME BOIRARD LAETITIA"
"Savoie","ALBERTVILLE","0730904L","Public","COLLEGE LA COMBE DE SAVOIE","7 avenue DE WINNENDEN ",,,73200,"ALBERTVILLE",485961650,479320873,"ce.0730904L@ac-grenoble.fr","https://combe.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. MIQUET OLIVIER
LE PRINCIPAL ADJOINT : MME FISCHER DOMINIQUE
LE GESTIONNAIRE : MME LETRANGE JOCELYNE
L AGENT COMPTABLE : M. MYX HERVE"
"Savoie","ALBERTVILLE","0731069R","Public","COLLEGE PIERRE GRANGE","2 rue JOSEPH GAUDIN ",,,73200,"ALBERTVILLE",485961660,479327376,"ce.0731069R@ac-grenoble.fr","https://grange.ent.auvergnerhonealpes.fr","LE PRINCIPAL : M. DENAMIEL PASCAL
LE GESTIONNAIRE : MME MERCIER CAROLE
L AGENT COMPTABLE : MME BOIRARD LAETITIA"
"Savoie","ALBERTVILLE","0731272L","Privé sous-contrat","COLLEGE PRIVE JEANNE D ARC","3 place DE L'EGLISE ",,"BP69",73203,"ALBERTVILLE",479311228,479311229,"Ce.0731272L@ac-grenoble.fr","https://spt.education","LE DIRECTEUR : M. ORTEGA RAPHAEL
LE DIRECTEUR ADJOINT : MME PALLUEL LAFLEUR BLANDINE"
"Savoie","ALBERTVILLE","0731045P","Public","ETAB.REGIONAL ENSEIGNT ADAPTE LE MIRANTIN","3 avenue DE WINNENDEN ",,"BP128",73208,"ALBERTVILLE",479324017,479326778,"ce.0731045P@ac-grenoble.fr","https://erea-mirantin.ent.auvergnerhonealpes.fr","LE PROVISEUR : MME PERSONNAZ SABRINA
LE DIRECTEUR : MME PERSONNAZ SABRINA
LE DIRECTEUR ADJOINT : M. DESBIOLLE ERIC
L AGENT COMPTABLE : M. MYX HERVE"
"Savoie","ALBERTVILLE","0730005J","Public","LYCEE POLYVALENT JEAN MOULIN","12 rue Félix Chautemps ",,"BP55",73202,"ALBERTVILLE",479324903,479320384,"ce.0730005J@ac-grenoble.fr","http://www.ac-grenoble.fr/citescolaire/jean-moulin.albertville/","LE PROVISEUR : MME GROSJEAN PASCALE
LE PROVISEUR ADJOINT : MME RICHELMY ELISE
LE GESTIONNAIRE : MME BOIRARD LAETITIA
L AGENT COMPTABLE : MME BOIRARD LAETITIA"
"﻿Savoie","ALBERTVILLE","0730760E","Privé sous-contrat","LYCEE POLYVALENT PRIVE JEANNE D'ARC","3 PLACE DE L'EGLISE ",,"BP69",73203,"ALBERTVILLE",479311228,479311229,"Ce.0730760E@ac-grenoble.fr","https://spt.education","LE DIRECTEUR : M. ORTEGA RAPHAEL"
"Savoie","ALBERTVILLE","0730006K","Public","LYCEE PROFESSIONNEL LE GRAND ARC","265 chemin DE LA CHARRETTE ",,"BP20148",73204,"ALBERTVILLE",479371702,479378607,"ce.0730006K@ac-grenoble.fr","https://grand-arc.ent.auvergnerhonealpes.fr/","LE PROVISEUR : M. MION JEAN-MARC
LE PROVISEUR ADJOINT : MME SCHOUBER SOLANGE
LE GESTIONNAIRE : MME TORGUE ISABELLE
L AGENT COMPTABLE : M. MYX HERVE"
"Savoie","ALBERTVILLE","0730551C","Public","SEGPA CLG COMBE DE SAVOIE","7  AVENUE DE WINNENDEN ",,,73200,"ALBERTVILLE",485961650,479320873,"ce.0730551C@ac-grenoble.fr",,"LE PRINCIPAL : M. MIQUET OLIVIER
LE PRINCIPAL ADJOINT : MME ANXIONNAZ CELINE
LE GESTIONNAIRE : MME LETRANGE JOCELYNE
L AGENT COMPTABLE : M. MYX HERVE"
"Savoie","CHAMBERY","0730772T","Privé sous-contrat","LYCEE PROFESSIONNEL PRIVE LE MARGERIAZ","28 rue DE BUISSON ROND ",,,73000,"BARBERAZ",479334117,479334700,"ce.0730772T@ac-grenoble.fr","http://www.lpp-margeriaz.fr","LE DIRECTEUR : MME ANSELMO LAETITIA
LE DIRECTEUR ADJOINT : MME MORVILLIER SARAH"
"Savoie","CHAMBERY","0731306Y","Public","COLLEGE JEAN MERMOZ","Avenue PAUL CHEVALLIER ",,,73230,"BARBY",485961030,,"ce.0731306Y@ac-grenoble.fr","https://mermoz.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME ZORY LAURENCE
LE PRINCIPAL ADJOINT : MME PITRAT NANCY
LE GESTIONNAIRE : MME SEMERARO NICOLE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE"
"Savoie","ALBERTVILLE","0730007L","Public","COLLEGE LE BEAUFORTAIN","115 chemin de la Glirettaz ",,"BP6",73270,"BEAUFORT",485961710,479383645,"ce.0730007L@ac-grenoble.fr","https://college-le-beaufortain.web.ac-grenoble.fr","LE PRINCIPAL : MME PONTAGNIER KARINE
L AGENT COMPTABLE : MME BOIRARD LAETITIA"
"Savoie","ALBERTVILLE","0730009N","Public","COLLEGE SAINT EXUPERY","107 rue DU PRE DE FOIRE ",,"BP18",73704,"BOURG-SAINT-MAURICE",485961100,,"ce.0730009N@ac-grenoble.fr","http://www.ac-grenoble.fr/citescolaire/bourg-saint-maurice/","LE PRINCIPAL : M. CONSIGNY CHRISTOPHE
LE PRINCIPAL ADJOINT : MME DODE LYDIE
LE GESTIONNAIRE : MME LIBOUREL VALERIE
L AGENT COMPTABLE : MME LIBOUREL VALERIE"
"﻿Savoie","ALBERTVILLE","0731507S","Public","LYCEE GENERAL SAINT EXUPERY","107 rue DU PRE DE FOIRE ",,"BP18",73704,"BOURG-SAINT-MAURICE",485961100,,"ce.0731507S@ac-grenoble.fr","http://www.ac-grenoble.fr/citescolaire/bourg-saint-maurice","LE PROVISEUR : M. CONSIGNY CHRISTOPHE
LE PROVISEUR ADJOINT : MME DODE LYDIE
LE GESTIONNAIRE : MME LIBOUREL VALERIE
L AGENT COMPTABLE : MME LIBOUREL VALERIE"
"Savoie","ALBERTVILLE","0730010P","Public","COLLEGE LE BONRIEU","112 rue des Ecoles ",,,73350,"BOZEL",485961560,479220267,"ce.0730010P@ac-grenoble.fr","https://le-bonrieu.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. GILLON ERIC
LE GESTIONNAIRE : M. BENOIT JEAN-RENE
L AGENT COMPTABLE : MME LIBOUREL VALERIE"
"Savoie","CHAMBERY","0730012S","Public","LYCEE PROFESSIONNEL HOTELIER","74 rue DU GRAND BARBERAZ ",,,73190,"CHALLES-LES-EAUX",479728613,479728265,"ce.0730012S@ac-grenoble.fr","https://www.lyceehoteliercle.fr","LE PROVISEUR : M. DEGROOTE FREDERIC
LE PROVISEUR ADJOINT : MME AZNAR MOLLIEX NOELLE
LE GESTIONNAIRE : MME CARRON CORINNE
L AGENT COMPTABLE : M. GALLET EMMANUEL"
"Savoie","CHAMBERY","0730855H","Public","COLLEGE BISSY","5 square Des Fontanettes ",,,73000,"CHAMBERY",485961420,479691179,"ce.0730855H@ac-grenoble.fr","https://bissy.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. APFFEL CHRISTOPHE
LE GESTIONNAIRE : MME BOUKHALFA FRANCOISE
L AGENT COMPTABLE : M. GALLET EMMANUEL"
"Savoie","CHAMBERY","0730901H","Public","COLLEGE COTE ROUSSE","244 avenue DANIEL ROPS ",,,73000,"CHAMBERY",485961400,479752321,"ce.0730901H@ac-grenoble.fr","https://cote-rousse.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME FERNANDES PATRICIA
LE PRINCIPAL ADJOINT : MME BECK SYLVIE
LE GESTIONNAIRE : MME GALLASSO KARINE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE"
"Savoie","CHAMBERY","0731042L","Public","COLLEGE JULES FERRY","2 rue Jules Ferry ",,,73000,"CHAMBERY",485961150,,"ce.0731042L@ac-grenoble.fr","https://ferry.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME PINAUD BRIGITTE
LE PRINCIPAL ADJOINT : MME MASBATIN AGNES
LE GESTIONNAIRE : MME ROUX VERONIQUE
L AGENT COMPTABLE : M. GALLET EMMANUEL"
"Savoie","CHAMBERY","0730902J","Public","COLLEGE LOUISE DE SAVOIE","262 rue MARCOZ ",,,73000,"CHAMBERY",485961050,,"ce.0730902J@ac-grenoble.fr","https://louise-de-savoie.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : M. DUBUT FRANCOIS
LE PRINCIPAL ADJOINT : MME RENAUD FLORENCE
LE GESTIONNAIRE : MME CHOUPIN AUDE
L AGENT COMPTABLE : M. GALLET EMMANUEL"
"﻿Savoie","CHAMBERY","0730764J","Privé sous-contrat","COLLEGE PRIVE CATHOLIQUE ST F. DE SALES","20 avenue Docteur Desfrancois ",,,73025,"CHAMBERY",479330726,479702916,"ce.0730764J@ac-grenoble.fr","http://www.saint-francois.org","LE DIRECTEUR : M. PALOU JACQUES
LE DIRECTEUR ADJOINT : MME LAURENT MENDIE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MORAND AUDREY"
"Savoie","CHAMBERY","0730762G","Privé sous-contrat","COLLEGE PRIVE NOTRE DAME DU ROCHER","2 montée Haute Bise ",,,73000,"CHAMBERY",479336719,,"ce.0730762G@ac-grenoble.fr","https://www.collegelerocher.fr/","LE DIRECTEUR : M. GRILLOT FABIEN"
"Savoie","CHAMBERY","0730811K","Public","ETAB.REGIONAL ENSEIGNT ADAPTE AMELIE GEX","19 chemin DE LA CHEVALIERE ",,"BP9117",73001,"CHAMBERY",479622245,479692059,"ce.0730811K@ac-grenoble.fr","http://www.erea-chambery.fr/","LE PROVISEUR : MME KOUKLEVSKY ANNE
LE PROVISEUR ADJOINT : MME LAMBOLEY KATHLEEN
LE DIRECTEUR : MME KOUKLEVSKY ANNE
LE DIRECTEUR ADJOINT : MME LAMBOLEY KATHLEEN
LE GESTIONNAIRE : MME DUDA AURELIE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE"
"Savoie","CHAMBERY","0730763H","Privé sous-contrat","LGT PRIVE LYCEE DES METIERS SAINT AMBROISE","2 rue Burdin ",,"CS42507",73025,"CHAMBERY",479331255,479753359,"ce.0730763H@ac-grenoble.fr","http://www.assomption-chambery.org","LE DIRECTEUR : MME COUSIN CHRISTEL
LE DIRECTEUR ADJOINT : M. CARLOS HENRI-ERIC"
"Savoie","CHAMBERY","0731043M","Public","LP LYCEE DES METIERS LA CARDINIERE","191 chemin DE LA CARDINIERE ",,,73000,"CHAMBERY",479752868,479855801,"ce.0731043M@ac-grenoble.fr","https://cardiniere.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. PLASSE SYLVAIN
LE PROVISEUR ADJOINT : MME CHEKROUN NATHALIE
LE GESTIONNAIRE : MME ROCHE ALINE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE"
"Savoie","CHAMBERY","0730016W","Public","LPO LYCEE DES METIERS MONGE","119 avenue MARIUS BERROIR ",,,73000,"CHAMBERY",479333909,479335734,"ce.0730016W@ac-grenoble.fr","https://www.lycee-monge.fr/","LE PROVISEUR : M. VICHET FRANCOIS
LE PROVISEUR ADJOINT : M. ALRAN FREDERIC
LE GESTIONNAIRE : M. CHARRIER ALEXANDRE
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE
L  ADJOINT AU CHEF D ETABLISSEMENT : M. GIRARDOT OLIVIER"
"Savoie","CHAMBERY","0731198F","Privé sous-contrat","LYCEE AGRICOLE PRIVE C. BEAUREGARD - CHAMBERY","340 rue costa de beauregard ",,,73000,"CHAMBERY",479334422,479339939,"chambery@cneap.fr",,"LE DIRECTEUR : MME QUERE MYRIAM
LE DIRECTEUR ADJOINT : MME BLANCHET COLINE
LE GESTIONNAIRE : M. DANTIN M. 
L AGENT COMPTABLE : M. CHAKRI F. "
"﻿Savoie","CHAMBERY","0730013T","Public","LYCEE GENERAL ET TECHNOLOGIQUE VAUGELAS","8 rue JEAN-PIERRE VEYRAT ",,"BP50628",73006,"CHAMBERY",479621962,479625053,"ce.0730013T@ac-grenoble.fr","https://vaugelas.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. DELAVET THIERRY
LE PROVISEUR ADJOINT : MME CARRANCE EMMANUELLE
LE GESTIONNAIRE : M. GALLET EMMANUEL
L AGENT COMPTABLE : M. GALLET EMMANUEL"
"Savoie","CHAMBERY","0731248K","Public","LYCEE POLYVALENT LOUIS ARMAND","321 rue DU GRAND CHAMP ",,,73000,"CHAMBERY",479723030,479720478,"ce.0731248K@ac-grenoble.fr","https://lyc-louis-armand-chambery.ent.auvergnerhonealpes.fr","LE PROVISEUR : M. DESBOS CLAUDE
LE PROVISEUR ADJOINT : MME MEULEMANS FABIENNE
LE GESTIONNAIRE : M. ESPOSITO LOICK
L AGENT COMPTABLE : MME CHAMBRIER ISABELLE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME MORONNOZ ANNE-LAURE"
"Savoie","CHAMBERY","0730776X","Privé sous-contrat","LYCEE PROF PRIVE DES METIERS SAINTE GENEVIEVE","2  BOULEVARD DU THEATRE ",,,73000,"CHAMBERY",479331828,479600074,"Ce.0730776X@ac-grenoble.fr","http://www.assomption-chambery.org","LE DIRECTEUR : MME BATTISTELLA CLODREY"
"Savoie","CHAMBERY","0731113N","Public","COLLEGE HENRY BORDEAUX","4 rue du Collège ",,,73160,"COGNIN",485961730,,"ce.0731113N@ac-grenoble.fr","https://bordeaux.ent.auvergnerhonealpes.fr/","LE PRINCIPAL : MME SETA CLEMENTINE
LE GESTIONNAIRE : MME BAALI SYLVIA
L AGENT COMPTABLE : M. CHARRIER ALEXANDRE"
"Savoie","CHAMBERY","0730812L","Public","LYCEE PROFESSIONNEL AGRICOLE DE COGNIN","13 avenue henry bordeaux ",,,73160,"COGNIN",479694264,479960769,"epl.cognin@educagri.fr",,"LE PROVISEUR : MME GHERARDI NELLY
LE DIRECTEUR : MME GHERARDI NELLY
LE DIRECTEUR ADJOINT : M. BARET D. 
LE GESTIONNAIRE : M. BARET D. 
L AGENT COMPTABLE : M. MEYNENT P. "
"Savoie","CHAMBERY","0730853F","Public","COLLEGE MARLIOZ","327 bis chemin Des Nuettes ",,,73420,"DRUMETTAZ-CLARAFOND",485961500,479615075,"ce.0730853F@ac-grenoble.fr","https://clg-marlioz.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME PEYRONNET FORESTELLO VERONIQUE
LE PRINCIPAL ADJOINT : MME BETTAIEB STEPHANIE
LE GESTIONNAIRE : M. MASSONNAT LAURENT
L AGENT COMPTABLE : MME PLANADE SYLVIE"
"Savoie","CHAMBERY","0730854G","Public","SEGPA CLG MARLIOZ","327 bis chemin Des nuettes ",,,73420,"DRUMETTAZ-CLARAFOND",485961500,479615075,"ce.0730853F@ac-grenoble.fr","http://clg-marlioz.ent.auvergnerhonealpes.fr","LE PRINCIPAL : MME PEYRONNET FORESTELLO VERONIQUE
LE PRINCIPAL ADJOINT : MME BARREL FRANCOISE
LE GESTIONNAIRE : M. MASSONNAT LAURENT
L AGENT COMPTABLE : MME PLANADE SYLVIE"
