"Département","Circonscription","Rne","Secteur","Nom","Voie","Lieu-dit","Boite postale","Code postal","Commune","Téléphone","Fax","Adresse électronique","Site internet","Responsable","Collège de secteur","GPS latitude","GPS longitude","Nb classes","Effectif"
"Isère","FONTAINE-VERCORS","0382328Z","Public","ECOLE ELEMENTAIRE PUBLIQUE CHAMROUSSE","97 rue de l'Industrie ",,,38170,"SEYSSINET-PARISET",476842714,,"ce.0382328Z@ac-grenoble.fr",,"LE DIRECTEUR : MME VIOLAINE MARTEL","CLG MARC SANGNIER","45.175905013919","5.6984718703287",8,191
"Isère","FONTAINE-VERCORS","0381271A","Public","ECOLE ELEMENTAIRE PUBLIQUE LE VILLAGE","28 avenue Hector Berlioz ",,,38170,"SEYSSINET-PARISET",476842712,476842712,"ce.0381271A@ac-grenoble.fr",,"LE DIRECTEUR : MME DESPRES KATIA","CLG MARC SANGNIER","45.170867657393","5.6805753901819",2,43
"﻿Isère","FONTAINE-VERCORS","0382929C","Public","ECOLE ELEMENTAIRE PUBLIQUE MOUCHEROTTE","9 rue de la Levade ",,,38170,"SEYSSINET-PARISET",476960957,,"ce.0382929C@ac-grenoble.fr",,"LE DIRECTEUR : M. VARVAT GILLES","CLG PIERRE DUBOIS","45.179735942318","5.6894342242519",9,182
"Isère","FONTAINE-VERCORS","0382646V","Public","ECOLE ELEMENTAIRE PUBLIQUE VERCORS","5 rue Aimé Bouchayer ",,,38170,"SEYSSINET-PARISET",476273235,,"ce.0382646V@ac-grenoble.fr",,"LE DIRECTEUR : MME PEREIRA ALEXANDRA","CLG PIERRE DUBOIS","45.185117224911","5.6952990725391",6,131
"Isère","FONTAINE-VERCORS","0381563T","Public","ECOLE MATERNELLE PUBLIQUE CHAMROUSSE","124 rue du Progrès ",,,38170,"SEYSSINET-PARISET",476966785,,"ce.0381563T@ac-grenoble.fr",,"LE DIRECTEUR : MME NATHALIE PIETRERA-FERRANDINI","CLG PIERRE DUBOIS","45.175892091391","5.6990062359511",4,97
"Isère","FONTAINE-VERCORS","0381857M","Public","ECOLE MATERNELLE PUBLIQUE CHARTREUSE","2 rue de Cartale ",,,38170,"SEYSSINET-PARISET",476963040,,"ce.0381857M@ac-grenoble.fr",,"LE DIRECTEUR : MME CHRISTELLE DURAND","CLG PIERRE DUBOIS","45.17040529171","5.6922962853869",3,68
"Isère","FONTAINE-VERCORS","0381266V","Public","ECOLE MATERNELLE PUBLIQUE MOUCHEROTTE I","17 rue du Moucherotte ",,,38170,"SEYSSINET-PARISET",476960359,,"ce.0381266V@ac-grenoble.fr",,"LE DIRECTEUR : MME DOMENGET SEVERINE","CLG PIERRE DUBOIS","45.178951808764","5.6894474017671",4,104
"Isère","FONTAINE-VERCORS","0381265U","Public","ECOLE MATERNELLE PUBLIQUE VERCORS","9 allée des Balmes ",,,38170,"SEYSSINET-PARISET",476273182,,"ce.0381265U@ac-grenoble.fr",,"LE DIRECTEUR : MME CARAU VIRGINIE","CLG PIERRE DUBOIS","45.185913739228","5.6951464320607",3,76
"Isère","GRENOBLE 3","0381927N","Public","ECOLE ELEMENTAIRE PUBLIQUE CONDORCET","3 rue de la Paix ",,,38180,"SEYSSINS",476217710,,"ce.0381927N@ac-grenoble.fr",,"LE DIRECTEUR : MME ANDRE MILENE","CLG MARC SANGNIER","45.157197900517","5.6814345451033",7,178
"Isère","GRENOBLE 3","0381559N","Public","ECOLE MATERNELLE PUBLIQUE LE PRIOU","1  RUE DES MOISSONS ",,,38180,"SEYSSINS",476211637,,"ce.0381559N@ac-grenoble.fr",,"LE DIRECTEUR : MME BENARD ELSA","CLG MARC SANGNIER","45.155840683758","5.679051940428",4,98
"Isère","GRENOBLE 3","0382876V","Public","ECOLE PRIMAIRE PUBLIQUE BLANCHE ROCHAS","133 avenue de Grenoble ",,,38180,"SEYSSINS",476489590,476489590,"ce.0382876V@ac-grenoble.fr",,"LE DIRECTEUR : M. DURAND-POUDRET FABIEN","CLG MARC SANGNIER","45.163137160435","5.6862151546878",12,277
"Isère","GRENOBLE 3","0382165X","Public","ECOLE PRIMAIRE PUBLIQUE LOUIS ARMAND","24 rue de la Liberté ",,,38180,"SEYSSINS",476967144,,"ce.0382165X@ac-grenoble.fr",,"LE DIRECTEUR : MME VIE-BAUDUCCO ISABELLE","CLG MARC SANGNIER","45.169750601282","5.6962766943437",10,233
"﻿Isère","VIENNE 1","0382459S","Public","ECOLE ELEMENTAIRE PUBLIQUE","Rue des Ecoles ",,,38200,"SEYSSUEL",474857787,,"ce.0382459S@ac-grenoble.fr",,"LE DIRECTEUR : MME BEJI MARILYN","CLG CLAUDE ET GERMAIN GRANGE","45.55903755833","4.8438961902844",6,135
"Isère","VIENNE 1","0382763X","Public","ECOLE MATERNELLE PUBLIQUE","91 rue des Ecoles ",,,38200,"SEYSSUEL",474855149,,"ce.0382763X@ac-grenoble.fr",,"LE DIRECTEUR : MME LEPINAY CYNDIE","CLG CLAUDE ET GERMAIN GRANGE","45.559402274815","4.843626233558",3,79
"Isère","PONT DE CHERUY","0381282M","Public","ECOLE ELEMENTAIRE PUBLIQUE HEN","80 route des Bourgs ","LEBOURG                 ",,38460,"SICCIEU-SAINT-JULIEN-ET-CARISIEU",474838191,,"ce.0381282M@ac-grenoble.fr",,"LE DIRECTEUR : MME SCHMITT ADELAIDE","CLG LAMARTINE","45.734060737378","5.3154281500069",3,75
"Isère","BIEVRE-VALLOIRE","0382066P","Public","ECOLE PRIMAIRE PUBLIQUE","Rue de la République ",,,38590,"SILLANS",476359564,,"ce.0382066P@ac-grenoble.fr",,"LE DIRECTEUR : MME MARTIN ISABELLE","CLG ROSE VALLAND","45.341426796101","5.3889497958389",8,180
"Isère","GRENOBLE-MONTAGNE","0381287T","Public","ECOLE PRIMAIRE PUBLIQUE","Place de la Mairie ",,,38650,"SINARD",476340722,,"ce.0381287T@ac-grenoble.fr",,"LE DIRECTEUR : MME PERAZZA VALERIE","CLG MARCEL CUYNAT","44.945851428619","5.6564195265676",5,104
"Isère","BOURGOIN JALLIEU 1","0381291X","Public","ECOLE PRIMAIRE PUBLIQUE","25 route de Courtenay ",,,38460,"SOLEYMIEU",474928952,,"ce.0381291X@ac-grenoble.fr",,"LE DIRECTEUR : MME CHARLES GHISLAINE","CLG FREDERIC DARD","45.711073366896","5.3500985503241",4,78
"Isère","VIENNE 2","0381294A","Public","ECOLE PRIMAIRE PUBLIQUE","890 route du Dauphiné ",,,38150,"SONNAY",474840051,,"ce.0381294A@ac-grenoble.fr",,"LE DIRECTEUR : MME ANDRE ISABELLE","CLG JEAN FERRAT","45.356015980861","4.9080093234958",5,103
"Isère","BOURGOIN JALLIEU 1","0381297D","Public","ECOLE PRIMAIRE PUBLIQUE","1020 route du Village ",,,38300,"SUCCIEU",474279845,474279845,"ce.0381297D@ac-grenoble.fr",,"LE DIRECTEUR : MME KOZMA MARIE-JOSEE","COLLEGE DE CHAMPIER","45.527984683829","5.3390370153782",3,62
"Isère","GRENOBLE-MONTAGNE","0382118W","Public","ECOLE PRIMAIRE PUBLIQUE LE VILLARET","53 route des maquisards ",,,38350,"SUSVILLE",967093151,,"ce.0382118W@ac-grenoble.fr",,"LE DIRECTEUR : M. DAVID JEAN-FRANCOIS","CLG LOUIS MAUBERRET","44.926077686551","5.7779708759513",5,108
"Isère","SAINT MARCELLIN","0381306N","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","Le village              ",,38470,"TECHE",476367282,,"ce.0381306N@ac-grenoble.fr",,"LE DIRECTEUR : MME GIRARD FABIENNE","CLG LE SAVOURET","45.182878306255","5.3809423213193",2,37
"﻿Isère","HAUT-GRESIVAUDAN","0382023T","Public","ECOLE ELEMENTAIRE PUBLIQUE","Avenue du Grésivaudan ",,,38570,"TENCIN",476715980,,"ce.0382023T@ac-grenoble.fr",,"LE DIRECTEUR : MME CHEVALIER CAROLE","CLG ICARE","45.301604127037","5.9514559763917",7,172
"Isère","HAUT-GRESIVAUDAN","0382235Y","Public","ECOLE MATERNELLE PUBLIQUE","Chemin des Songes ",,,38570,"TENCIN",476456115,,"ce.0382235Y@ac-grenoble.fr",,"LE DIRECTEUR : M. SILARD FREDERIC","CLG ICARE","45.306689619692","5.953372706979",5,104
"Isère","HAUT-GRESIVAUDAN","0382122A","Public","ECOLE ELEMENTAIRE PUBLIQUE","68 chemin des écoles ",,,38570,"THEYS",476710594,,"ce.0382122A@ac-grenoble.fr",,"LE DIRECTEUR : MME CHAZALON ANNE-CATHERINE","CLG ICARE","45.300408169802","5.9950844264777",6,145
"Isère","HAUT-GRESIVAUDAN","0382450G","Public","ECOLE MATERNELLE PUBLIQUE","68 chemin des écoles ",,,38570,"THEYS",476710151,,"ce.0382450G@ac-grenoble.fr",,"LE DIRECTEUR : MME CHEVALIER MARIE-LINE","CLG ICARE","45.299454747969","5.9960290514073",4,87
"Isère","BIEVRE-VALLOIRE","0381320D","Public","ECOLE PRIMAIRE PUBLIQUE","17 route de Beaurepaire ",,,38260,"THODURE",474541079,,"ce.0381320D@ac-grenoble.fr",,"LE DIRECTEUR : M. GAMBETTI FABRICE","CLG JACQUES BREL","45.316265744022","5.1686981471672",2,40
"Isère","PONT DE CHERUY","0381324H","Public","ECOLE ELEMENTAIRE PUBLIQUE AUGUSTE RENOIR","3 rue de la Bourbre ",,,38230,"TIGNIEU-JAMEYZIEU",478321643,,"ce.0381324H@ac-grenoble.fr",,"LE DIRECTEUR : M. PATICHOUD JEAN-PAUL","CLG PHILIPPE COUSTEAU","45.73306165285","5.1844958915056",15,380
"Isère","PONT DE CHERUY","0382128G","Public","ECOLE MATERNELLE PUBLIQUE RAOUL DUFY","Rue de la Bourbre ",,,38230,"TIGNIEU-JAMEYZIEU",478321291,,"ce.0382128G@ac-grenoble.fr",,"LE DIRECTEUR : MME JOUBERT CAROLINE","CLG PHILIPPE COUSTEAU","45.733168239451","5.1855034678732",8,189
"Isère","PONT DE CHERUY","0382671X","Public","ECOLE PRIMAIRE PUBLIQUE LA PLAINE","12 rue des Quatre Buissons ",,,38230,"TIGNIEU-JAMEYZIEU",478321815,,"ce.0382671X@ac-grenoble.fr",,"LE DIRECTEUR : MME JACQUIER XAVIERE","CLG PHILIPPE COUSTEAU","45.751389776337","5.1846927818261",16,364
"Isère","LA TOUR DU PIN","0381328M","Public","ECOLE PRIMAIRE PUBLIQUE","7 route du Village ",,,38690,"TORCHEFELON",474922474,,"ce.0381328M@ac-grenoble.fr",,"LE DIRECTEUR : MME CERRI SANDRINE","CLG LES DAUPHINS","45.518908479928","5.4007168373443",4,100
"Isère","GRENOBLE-MONTAGNE","0381340A","Public","ECOLE PRIMAIRE PUBLIQUE"," ","L'église                ",,38710,"TREMINIS",476347450,,"ce.0381340A@ac-grenoble.fr",,"LE DIRECTEUR : MME PERRIER CAROLE","CLG DU TRIEVES","44.747177145422","5.7690724547128",1,11
"﻿Isère","BOURGOIN JALLIEU 1","0381342C","Public","ECOLE PRIMAIRE","95 impasse des écoles ",,,38460,"TREPT",474928779,,"ce.0381342C@ac-grenoble.fr",,"LE DIRECTEUR : MME KUBUCK GAELLE","CLG FREDERIC DARD","45.688978208393","5.3186315655435",9,211
"Isère","VOIRON 1","0380475K","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE SAINT LAURENT","4 montée du Couvent ",,,38210,"TULLINS",476072000,476072000,"ce.0380475K@ac-grenoble.fr",,"LE DIRECTEUR : MME FERNANDES-VAZELLE MARTINE","Aucune information","45.297101530585","5.482180582318",5,132
"Isère","VOIRON 1","0382708M","Public","ECOLE ELEMENTAIRE PUBLIQUE L. ET C. DESMOULINS","9 avenue de la Gare ",,,38210,"TULLINS",476070326,476070326,"ce.0382708M@ac-grenoble.fr",,"LE DIRECTEUR : MME MARILLAT-DAVID MARIE-LAURE","CLG CONDORCET","45.29897591663","5.4849957758713",8,173
"Isère","VOIRON 1","0381359W","Public","ECOLE MATERNELLE PUBLIQUE FLOREAL","16 rue Pierre Mendès France ",,,38210,"TULLINS",476072264,,"ce.0381359W@ac-grenoble.fr",,"LE DIRECTEUR : MME PERRIER CELINE","CLG CONDORCET","45.296740330143","5.4862746088694",5,117
"Isère","VOIRON 1","0382245J","Public","ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE DE FURES","78 boulevard Michel Perret ",,,38210,"TULLINS",476070227,,"ce.0382245J@ac-grenoble.fr",,"LE DIRECTEUR : MME FALCETTA ISABELLE","CLG CONDORCET","45.307034868801","5.4944835215707",12,279
"Isère","VOIRON 1","0382912J","Public","ECOLE PRIMAIRE PUBLIQUE DE LA VALLEE","465 rue du Grand Champ ","VIRIEU                  ",,38730,"VAL-DE-VIRIEU",474882493,,"ce.0382912J@ac-grenoble.fr",,"LE DIRECTEUR : MME CHALAYE HELENE","CLG MARCEL BOUVIER","45.483513676271","5.471635889795",6,122
"Isère","GRENOBLE-MONTAGNE","0381360X","Public","ECOLE PRIMAIRE PUBLIQUE LE BOURG"," ","LE BOURG                ",,38740,"VALBONNAIS",476302086,,"ce.0381360X@ac-grenoble.fr",,"LE DIRECTEUR : MME FONTAINE LAETITIA","CLG LOUIS MAUBERRET","44.899916426921","5.9046905931267",2,38
"Isère","BOURGOIN JALLIEU 3","0382934H","Public","ECOLE ELEMENTAIRE PUBLIQUE JEAN MOULIN","148 rue des Ecoles ","LE FAYET                ",,38540,"VALENCIN",478961312,,"ce.0382934H@ac-grenoble.fr",,"LE DIRECTEUR : MME CASTELLANO JULIE","CLG JACQUES PREVERT","45.60838948076","5.0389930359515",9,218
"Isère","BOURGOIN JALLIEU 3","0382685M","Public","ECOLE MATERNELLE PUBLIQUE MARIE CURIE","74 rue des Ecoles ",,,38540,"VALENCIN",478961917,,"ce.0382685M@ac-grenoble.fr",,"LE DIRECTEUR : M. LAVIEVILLE JEREMY","CLG JACQUES PREVERT","45.607932017448","5.0388863642253",4,102
"Isère","VOIRON 2","0381364B","Public","ECOLE MATERNELLE PUBLIQUE CHANTEGRENOUILLE","20 route de l'Ecole ",,,38730,"VALENCOGNE",474882565,,"ce.0381364B@ac-grenoble.fr",,"LE DIRECTEUR : M. CHAPUIS YANNICK","CLG MARCEL BOUVIER","45.49821638639","5.5394445698565",2,44
"﻿Isère","SAINT MARCELLIN","0382067R","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LE VILLAGE              ",,38470,"VARACIEUX",476642536,,"ce.0382067R@ac-grenoble.fr",,"LE DIRECTEUR : MME JUNG NATHALIE","CLG JOSEPH CHASSIGNEUX","45.232128617288","5.3373396783344",4,98
"Isère","GRENOBLE-MONTAGNE","0382294M","Public","ECOLE ELEMENTAIRE PUBLIQUE CHARLES MALLERIN","2 rue de Bardonnanche ",,"BP13",38761,"VARCES-ALLIERES-ET-RISSET",476728118,,"ce.0382294M@ac-grenoble.fr",,"LE DIRECTEUR : MME ARNAUD MAGALI","CLG JULES VERNE","45.088417618414","5.6808450457007",10,248
"Isère","GRENOBLE-MONTAGNE","0381369G","Public","ECOLE MATERNELLE PUBLIQUE CHARLES MALLERIN","4 chemin de Bardonnanche ",,,38760,"VARCES-ALLIERES-ET-RISSET",476728684,,"ce.0381369G@ac-grenoble.fr",,"LE DIRECTEUR : MME BRIAT MARIANNE","CLG JULES VERNE","45.089283560626","5.6822982674505",6,146
"Isère","GRENOBLE-MONTAGNE","0383265T","Public","ECOLE PRIMAIRE PUBLIQUE LES POUSSOUS","Rue des Champs ",,,38760,"VARCES-ALLIERES-ET-RISSET",476734835,,"ce.0383265T@ac-grenoble.fr",,"LE DIRECTEUR : MME ROMPION MARIE","CLG JULES VERNE","45.105432622438","5.6636980865396",14,339
"Isère","LA TOUR DU PIN","0381370H","Public","ECOLE PRIMAIRE PUBLIQUE ROSE V ROSE VALLAND","394 rue de la Forge ",,,38890,"VASSELIN",474330537,,"ce.0381370H@ac-grenoble.fr",,"LE DIRECTEUR : MME PELLOUX CELINE","CLG FRANCOIS AUGUSTE RAVIER","45.630763445123","5.4524995830292",2,42
"Isère","SAINT MARCELLIN","0381373L","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","Le village              ",,38470,"VATILIEU",476077518,476078325,"ce.0381373L@ac-grenoble.fr",,"LE DIRECTEUR : MME JOURDAN ELODIE","CLG JOSEPH CHASSIGNEUX","45.25628744745","5.4099309605749",1,23
"Isère","GRENOBLE 4 / DSDEN38","0381378S","Public","ECOLE PRIMAIRE PUBLIQUE LE BOURG","195 promenade des noyers ",,,38410,"VAULNAVEYS-LE-BAS",476512997,,"ce.0381378S@ac-grenoble.fr",,"LE DIRECTEUR : M. BARBAZANGES PIERRE-FRANCOIS","CLG LES MATTONS","45.105780126741","5.8077415285719",6,145
"Isère","GRENOBLE 4 / DSDEN38","0382843J","Public","ECOLE ELEMENTAIRE PUBLIQUE JULES BRUANT","1017 avenue d'Uriage ",,,38410,"VAULNAVEYS-LE-HAUT",476892413,,"ce.0382843J@ac-grenoble.fr",,"LE DIRECTEUR : M. WHITEAD DAVID","CLG LES MATTONS","45.121977181876","5.8146257800361",10,241
"Isère","GRENOBLE 4 / DSDEN38","0382723D","Public","ECOLE MATERNELLE PUBLIQUE JULES BRUANT","1018 avenue d'Uriage ",,,38410,"VAULNAVEYS-LE-HAUT",476892129,,"ce.0382723D@ac-grenoble.fr",,"LE DIRECTEUR : MME BARNEOUD VERANE","CLG LES MATTONS","45.121931534425","5.8142925990892",6,128
"Isère","BOURGOIN JALLIEU 2","0381384Y","Public","ECOLE PRIMAIRE GERMAINE TILLION","16 rue Centrale ",,,38090,"VAULX-MILIEU",474940093,,"ce.0381384Y@ac-grenoble.fr",,"LE DIRECTEUR : MME FOURNIER CATHERINE","CLG RENE  CASSIN","45.611595732216","5.1834802924422",5,111
"﻿Isère","BOURGOIN JALLIEU 2","0382598T","Public","ECOLE PRIMAIRE PUBLIQUE EDOUARD HERRIOT","62 rue Claude Debussy ",,,38090,"VAULX-MILIEU",474962511,,"ce.0382598T@ac-grenoble.fr",,"LE DIRECTEUR : MME LOPEZ CHARLENE","CLG LOUIS ARAGON","45.613664704985","5.1659253592329",5,84
"Isère","VOIRON 2","0381386A","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LE BOURG                ",,38620,"VELANNE",476076090,,"ce.0381386A@ac-grenoble.fr",,"LE DIRECTEUR : M. COLIN JULIEN","CLG LE GUILLON","45.488125948892","5.6470517386439",2,41
"Isère","BOURGOIN JALLIEU 1","0381387B","Public","ECOLE ELEMENTAIRE PUBLIQUE","111 montée de Moillan ",,,38460,"VENERIEU",474929112,474928942,"ce.0381387B@ac-grenoble.fr",,"LE DIRECTEUR : M. BAUP JULIEN","CLG FREDERIC DARD","45.659739838236","5.2769513080718",4,94
"Isère","ST-MARTIN D'HERES","0381388C","Public","ECOLE PRIMAIRE PUBLIQUE"," ","LE MOLLARET             ",,38610,"VENON",476894115,,"ce.0381388C@ac-grenoble.fr",,"LE DIRECTEUR : M. HERNANDEZ HUGUES","CLG LE CHAMANDIER","45.16965460543","5.8036299262582",4,75
"Isère","BIEVRE-VALLOIRE","0381394J","Public","ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE DE VERNIOZ","1376 route des Villages ",,,38150,"VERNIOZ",474844270,474534320,"ce.0381394J@ac-grenoble.fr",,"LE DIRECTEUR : M. MONTANGUON NICOLAS","CLG FREDERIC MISTRAL","45.420524339123","4.8974458213911",5,119
"Isère","PONT DE CHERUY","0381402T","Public","ECOLE ELEMENTAIRE PUBLIQUE","Rue des Ecoles ",,,38390,"VERTRIEU",474906580,,"ce.0381402T@ac-grenoble.fr",,"LE DIRECTEUR : M. MARION NICOLAS","CLG LES PIERRES PLANTES","45.874477443691","5.3668908585149",4,89
"Isère","FONTAINE-VERCORS","0382482S","Public","ECOLE MATERNELLE PUBLIQUE","9 rue du Perron ",,,38113,"VEUREY-VOROIZE",476539302,,"ce.0382482S@ac-grenoble.fr",,"LE DIRECTEUR : MME DUMORTIER SYLVIE","CLG ALEXANDRE FLEMING","45.271352991051","5.6146319606852",2,44
"Isère","FONTAINE-VERCORS","0381403U","Public","ECOLE PRIMAIRE","Route de Montaud ",,,38113,"VEUREY-VOROIZE",476538636,,"ce.0381403U@ac-grenoble.fr",,"LE DIRECTEUR : MME PEYTAVIN ANNE-LAURE","CLG ALEXANDRE FLEMING","45.273195309119","5.6136721001864",5,110
"Isère","PONT DE CHERUY","0381406X","Public","ECOLE ELEMENTAIRE PUBLIQUE"," ","LE VILLAGE              ",,38460,"VEYSSILIEU",474902397,,"ce.0381406X@ac-grenoble.fr",,"LE DIRECTEUR : MME CHARNAY STEPHANIE","CLG PHILIPPE COUSTEAU","45.680446273434","5.2203177582604",2,35
"Isère","LA TOUR DU PIN","0382927A","Public","ECOLE PRIMAIRE","364 rue des Diamantaires ",,,38510,"VEZERONCE-CURTIN",474804251,,"ce.0382927A@ac-grenoble.fr",,"LE DIRECTEUR : MME HUBERT SOIZIC","CLG FRANCOIS AUGUSTE RAVIER","45.651456711598","5.4727110001489",9,205
"﻿Isère","VIENNE 1","0380408M","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE EXTERNAT SAINT LOUIS","39 rue Juiverie ",,,38200,"VIENNE",474850405,474858938,"ce.0380408M@ac-grenoble.fr",,"LE DIRECTEUR : MME HERAULT SOPHIE","Aucune information","45.523371381063","4.8736946002822",8,230
"Isère","VIENNE 1","0380410P","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE ROBIN","6 place Saint-Pierre ",,"BP329",38204,"VIENNE",474530121,474858571,"ce.0380410P@ac-grenoble.fr",,"LE DIRECTEUR : M. PONSOT ERIC","Aucune information","45.522818403558","4.8706647351663",11,316
"Isère","VIENNE 1","0380409N","Privé sous-contrat","ECOLE ELEMENTAIRE PRIVEE ST CHARLES","1 place DES CAPUCINS ",,"BP267",38217,"VIENNE",474537715,,"ce.0380409N@ac-grenoble.fr",,"LE DIRECTEUR : MME GIULY BENAMROUCHE CHRISTINE","Aucune information","45.527608298636","4.8767209736844",17,457
"Isère","VIENNE 1","0383065A","Public","ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES","42 avenue Berthelot ",,,38200,"VIENNE",474533680,,"ce.0383065A@ac-grenoble.fr",,"LE DIRECTEUR : MME CHAZOTTE AGNÈS","CLG CLAUDE ET GERMAIN GRANGE","45.537222637687","4.8727268838219",8,166
"Isère","VIENNE 1","0382296P","Public","ECOLE ELEMENTAIRE PUBLIQUE JEAN MOULIN","13 rue Jean Moulin ",,,38200,"VIENNE",474532204,474532204,"ce.0382296P@ac-grenoble.fr",,"LE DIRECTEUR : MME BEAUDHUIN NATHALIE","CLG DE L'ISLE","45.5093928604","4.8584779045479",8,158
"Isère","VIENNE 1","0382566H","Public","ECOLE ELEMENTAIRE PUBLIQUE NICOLAS CHORIER","1 rue Rabelais ",,,38200,"VIENNE",474852146,,"ce.0382566H@ac-grenoble.fr",,"LE DIRECTEUR : M. BEAUJEON GRÉGOIRE","CLG FRANCOIS PONSARD","45.527360773655","4.8785963581849",7,98
"Isère","VIENNE 1","0382794F","Public","ECOLE ELEMENTAIRE PUBLIQUE PIERRE MARIE CURIE","10 rue Pierre et Marie Curie ",,,38200,"VIENNE",474533621,,"ce.0382794F@ac-grenoble.fr",,"LE DIRECTEUR : MME DELAHAIE SARAH","CLG CLAUDE ET GERMAIN GRANGE","45.541583915619","4.8623249652271",7,150
"Isère","VIENNE 1","0382619R","Public","ECOLE ELEMENTAIRE PUBLIQUE REPUBLIQUE","23 boulevard de la République ",,,38200,"VIENNE",474851746,474851746,"ce.0382619R@ac-grenoble.fr",,"LE DIRECTEUR : MME FOUREL GWENN","CLG FRANCOIS PONSARD","45.523204581393","4.8728945198741",5,113
"Isère","VIENNE 1","0381430Y","Public","ECOLE ELEMENTAIRE PUBLIQUE TABLE RONDE","7 rue de la Table Ronde ",,,38200,"VIENNE",474851965,,"ce.0381430Y@ac-grenoble.fr",,"LE DIRECTEUR : MME ROUVIERE BETTY","CLG FRANCOIS PONSARD","45.527374378342","4.8745473847603",9,169
"Isère","VIENNE 1","0381416H","Public","ECOLE MATERNELLE PUBLIQUE CHARLEMAGNE","19 boulevard des Alpes ",,,38200,"VIENNE",474852688,,"ce.0381416H@ac-grenoble.fr",,"LE DIRECTEUR : MME MERCIER Camille","CLG FRANCOIS PONSARD","45.527065881904","4.9036005710088",1,22
"﻿Isère","VIENNE 1","0382090R","Public","ECOLE MATERNELLE PUBLIQUE CLAUDE BERNARD","Quai Claude Bernard ",,,38200,"VIENNE",474853696,,"ce.0382090R@ac-grenoble.fr",,"LE DIRECTEUR : M. JAYMOND ALEXANDRE","CLG CLAUDE ET GERMAIN GRANGE","45.541616421948","4.8570963577493",4,94
"Isère","VIENNE 1","0381412D","Public","ECOLE MATERNELLE PUBLIQUE FERDINAND BUISSON","40 boulevard Maupas ",,,38200,"VIENNE",474533412,,"ce.0381412D@ac-grenoble.fr",,"LE DIRECTEUR : MME CARRET MAEVA","CLG FRANCOIS PONSARD","45.53000053343","4.8817870278204",3,55
"Isère","VIENNE 1","0382530U","Public","ECOLE MATERNELLE PUBLIQUE JEAN MARCEL","2 place de la cocarde ",,,38200,"VIENNE",474856325,,"ce.0382530U@ac-grenoble.fr",,"LE DIRECTEUR : MME BAILLIF MARIELLE","CLG FRANCOIS PONSARD","45.529054207601","4.8764366847131",4,70
"Isère","VIENNE 1","0381414F","Public","ECOLE MATERNELLE PUBLIQUE L'ISLE","5 rue Jean de Bernin ",,,38200,"VIENNE",474531936,,"ce.0381414F@ac-grenoble.fr",,"LE DIRECTEUR : MME CRESPO STEPHANIE","CLG DE L'ISLE","45.508394441014","4.8551266336785",4,96
"Isère","VIENNE 1","0381437F","Public","ECOLE MATERNELLE PUBLIQUE LES CELESTES","8 rue des Célestes ",,,38200,"VIENNE",474858979,,"ce.0381437F@ac-grenoble.fr",,"LE DIRECTEUR : M. CUTZACH JEAN BAPTISTE","CLG FRANCOIS PONSARD","45.524970905121","4.8776953516688",2,38
"Isère","VIENNE 1","0381409A","Public","ECOLE MATERNELLE PUBLIQUE QUAI PASTEUR","Quai Pasteur ",,,38200,"VIENNE",474850282,,"ce.0381409A@ac-grenoble.fr",,"LE DIRECTEUR : MME CONY PASCALE","CLG CLAUDE ET GERMAIN GRANGE","45.536687769729","4.8713117990414",5,132
"Isère","VIENNE 1","0381413E","Public","ECOLE MATERNELLE PUBLIQUE REPUBLIQUE","23 boulevard de la République ",,,38200,"VIENNE",474533089,,"ce.0381413E@ac-grenoble.fr",,"LE DIRECTEUR : MME DUMAS Laury","CLG FRANCOIS PONSARD","45.523255177216","4.8731012466149",3,70
"Isère","VIENNE 1","0382963P","Public","ECOLE PRIMAIRE PUBLIQUE JEAN ROSTAND","15 avenue Jean de la Fontaine ",,,38200,"VIENNE",474571175,474571175,"ce.0382963P@ac-grenoble.fr",,"LE DIRECTEUR : MME JOUANNEAU Marie","CLG FRANCOIS PONSARD","45.512421144491","4.8976791393099",19,319
"Isère","VIENNE 1","0380125E","Public","ECOLE PRIMAIRE PUBLIQUE LAFAYETTE","18 rue Lafayette ",,,38200,"VIENNE",474852689,474852689,"ce.0380125E@ac-grenoble.fr",,"LE DIRECTEUR : MME RUCHON AURELINE","CLG FRANCOIS PONSARD","45.524753911467","4.8906302392045",6,95
"Isère","VIENNE 1","0382295N","Public","ECOLE PRIMAIRE PUBLIQUE MICHEL SERVET","5 boulevard Michel Servet ",,,38200,"VIENNE",474531803,474530744,"ce.0382295N@ac-grenoble.fr",,"LE DIRECTEUR : MME BIOT VIRGINIE","CLG DE L'ISLE","45.518419661286","4.8692352157528",8,168
